species_name,genome_file_name,cds_file_name,original_name
camillea_tinctor,camillea_tinctor_genomic.fna,camillea_tinctor_cds.fna,camillea_tinctor
alternaria_postmessia,alternaria_postmessia_genomic.fna,alternaria_postmessia_cds.fna,alternaria_postmessia
ascosphaera_acerosa,ascosphaera_acerosa_genomic.fna,ascosphaera_acerosa_cds.fna,ascosphaera_acerosa
ascosphaera_pollenicola,ascosphaera_pollenicola_genomic.fna,ascosphaera_pollenicola_cds.fna,ascosphaera_pollenicola
ascosphaera_aggregata,ascosphaera_aggregata_genomic.fna,ascosphaera_aggregata_cds.fna,ascosphaera_aggregata
pancytospora_epiphaga,pancytospora_epiphaga_genomic.fna,pancytospora_epiphaga_cds.fna,pancytospora_epiphaga
nematocida_sp.,nematocida_sp._awrm78_genomic.fna,nematocida_sp._awrm78_cds.fna,nematocida_sp._awrm78
nematocida_homosporus,nematocida_homosporus_genomic.fna,nematocida_homosporus_cds.fna,nematocida_homosporus
nematocida_minor,nematocida_minor_genomic.fna,nematocida_minor_cds.fna,nematocida_minor
nematocida_sp.,nematocida_sp._awrm77_genomic.fna,nematocida_sp._awrm77_cds.fna,nematocida_sp._awrm77
nematocida_sp.,nematocida_sp._luam1_genomic.fna,nematocida_sp._luam1_cds.fna,nematocida_sp._luam1
nematocida_sp.,nematocida_sp._awrm80_genomic.fna,nematocida_sp._awrm80_cds.fna,nematocida_sp._awrm80
enteropsectra_breve,enteropsectra_breve_genomic.fna,enteropsectra_breve_cds.fna,enteropsectra_breve
nematocida_sp.,nematocida_sp._luam2_genomic.fna,nematocida_sp._luam2_cds.fna,nematocida_sp._luam2
nematocida_sp.,nematocida_sp._awrm79_genomic.fna,nematocida_sp._awrm79_cds.fna,nematocida_sp._awrm79
nematocida_sp.,nematocida_sp._luam3_genomic.fna,nematocida_sp._luam3_cds.fna,nematocida_sp._luam3
nematocida_ausubeli,nematocida_ausubeli_genomic.fna,nematocida_ausubeli_cds.fna,nematocida_ausubeli
candida_jaroonii,candida_jaroonii_genomic.fna,candida_jaroonii_cds.fna,candida_jaroonii
penicillium_salamii,penicillium_salamii_genomic.fna,penicillium_salamii_cds.fna,penicillium_salamii
septoria_linicola,septoria_linicola_genomic.fna,septoria_linicola_cds.fna,septoria_linicola
alternaria_infectoria,alternaria_infectoria_genomic.fna,alternaria_infectoria_cds.fna,alternaria_infectoria
alternaria_conjuncta,alternaria_conjuncta_genomic.fna,alternaria_conjuncta_cds.fna,alternaria_conjuncta
alternaria_incomplexa,alternaria_incomplexa_genomic.fna,alternaria_incomplexa_cds.fna,alternaria_incomplexa
alternaria_arbusti,alternaria_arbusti_genomic.fna,alternaria_arbusti_cds.fna,alternaria_arbusti
alternaria_ethzedia,alternaria_ethzedia_genomic.fna,alternaria_ethzedia_cds.fna,alternaria_ethzedia
alternaria_sp.,alternaria_sp._bmp_2799_genomic.fna,alternaria_sp._bmp_2799_cds.fna,alternaria_sp._bmp_2799
alternaria_sp.,alternaria_sp._ai002ny15_genomic.fna,alternaria_sp._ai002ny15_cds.fna,alternaria_sp._ai002ny15
alternaria_hordeiaustralica,alternaria_hordeiaustralica_genomic.fna,alternaria_hordeiaustralica_cds.fna,alternaria_hordeiaustralica
alternaria_novae-zelandiae,alternaria_novae-zelandiae_genomic.fna,alternaria_novae-zelandiae_cds.fna,alternaria_novae-zelandiae
alternaria_ventricosa,alternaria_ventricosa_genomic.fna,alternaria_ventricosa_cds.fna,alternaria_ventricosa
alternaria_triticimaculans,alternaria_triticimaculans_genomic.fna,alternaria_triticimaculans_cds.fna,alternaria_triticimaculans
alternaria_viburni,alternaria_viburni_genomic.fna,alternaria_viburni_cds.fna,alternaria_viburni
alternaria_sp.,alternaria_sp._bmp_0032_genomic.fna,alternaria_sp._bmp_0032_cds.fna,alternaria_sp._bmp_0032
alternaria_metachromatica,alternaria_metachromatica_genomic.fna,alternaria_metachromatica_cds.fna,alternaria_metachromatica
fusarium_oligoseptatum,fusarium_oligoseptatum_genomic.fna,fusarium_oligoseptatum_cds.fna,fusarium_oligoseptatum
pestalotiopsis_sp.,pestalotiopsis_sp._9143b_genomic.fna,pestalotiopsis_sp._9143b_cds.fna,pestalotiopsis_sp._9143b
pancytospora_philotis,pancytospora_philotis_genomic.fna,pancytospora_philotis_cds.fna,pancytospora_philotis
circinella_minor,circinella_minor_genomic.fna,circinella_minor_cds.fna,circinella_minor
candida_margitis,candida_margitis_genomic.fna,candida_margitis_cds.fna,candida_margitis
aspergillus_affinis,aspergillus_affinis_genomic.fna,aspergillus_affinis_cds.fna,aspergillus_affinis
colletotrichum_abscissum,colletotrichum_abscissum_genomic.fna,colletotrichum_abscissum_cds.fna,colletotrichum_abscissum
colletotrichum_filicis,colletotrichum_filicis_genomic.fna,colletotrichum_filicis_cds.fna,colletotrichum_filicis
diaporthe_ilicicola,diaporthe_ilicicola_genomic.fna,diaporthe_ilicicola_cds.fna,diaporthe_ilicicola
candida_railenensis,candida_railenensis_genomic.fna,candida_railenensis_cds.fna,candida_railenensis
jackrogersella_minutella,jackrogersella_minutella_genomic.fna,jackrogersella_minutella_cds.fna,jackrogersella_minutella
fusarium_solani-melongenae,fusarium_solani-melongenae_genomic.fna,fusarium_solani-melongenae_cds.fna,fusarium_solani-melongenae
curvularia_clavata,curvularia_clavata_genomic.fna,curvularia_clavata_cds.fna,curvularia_clavata
cyclocybe_aegerita,cyclocybe_aegerita_genomic.fna,cyclocybe_aegerita_cds.fna,cyclocybe_aegerita
nemania_sp.,nemania_sp._fl0916_genomic.fna,nemania_sp._fl0916_cds.fna,nemania_sp._fl0916
neoarthrinium_moseri,neoarthrinium_moseri_genomic.fna,neoarthrinium_moseri_cds.fna,neoarthrinium_moseri
xylaria_intraflava,xylaria_intraflava_genomic.fna,xylaria_intraflava_cds.fna,xylaria_intraflava
poronia_punctata,poronia_punctata_genomic.fna,poronia_punctata_cds.fna,poronia_punctata
daldinia_bambusicola,daldinia_bambusicola_genomic.fna,daldinia_bambusicola_cds.fna,daldinia_bambusicola
xylaria_castorea,xylaria_castorea_genomic.fna,xylaria_castorea_cds.fna,xylaria_castorea
hypoxylon_cercidicola,hypoxylon_cercidicola_genomic.fna,hypoxylon_cercidicola_cds.fna,hypoxylon_cercidicola
hypoxylon_sp.,hypoxylon_sp._fl1150_genomic.fna,hypoxylon_sp._fl1150_cds.fna,hypoxylon_sp._fl1150
xylaria_scruposa,xylaria_scruposa_genomic.fna,xylaria_scruposa_cds.fna,xylaria_scruposa
daldinia_decipiens,daldinia_decipiens_genomic.fna,daldinia_decipiens_cds.fna,daldinia_decipiens
daldinia_loculata,daldinia_loculata_genomic.fna,daldinia_loculata_cds.fna,daldinia_loculata
acarospora_aff.,acarospora_aff._strigata_genomic.fna,acarospora_aff._strigata_cds.fna,acarospora_aff._strigata
agyrium_rufum,agyrium_rufum_genomic.fna,agyrium_rufum_cds.fna,agyrium_rufum
icmadophila_ericetorum,icmadophila_ericetorum_genomic.fna,icmadophila_ericetorum_cds.fna,icmadophila_ericetorum
hypocenomyce_scalaris,hypocenomyce_scalaris_genomic.fna,hypocenomyce_scalaris_cds.fna,hypocenomyce_scalaris
lambiella_insularis,lambiella_insularis_genomic.fna,lambiella_insularis_cds.fna,lambiella_insularis
bachmanniomyces_sp.,bachmanniomyces_sp._s44760_genomic.fna,bachmanniomyces_sp._s44760_cds.fna,bachmanniomyces_sp._s44760
lignoscripta_atroalba,lignoscripta_atroalba_genomic.fna,lignoscripta_atroalba_cds.fna,lignoscripta_atroalba
lobaria_immixta,lobaria_immixta_genomic.fna,lobaria_immixta_cds.fna,lobaria_immixta
mycoblastus_sanguinarius,mycoblastus_sanguinarius_genomic.fna,mycoblastus_sanguinarius_cds.fna,mycoblastus_sanguinarius
loxospora_ochrophaea,loxospora_ochrophaea_genomic.fna,loxospora_ochrophaea_cds.fna,loxospora_ochrophaea
peltigera_leucophlebia,peltigera_leucophlebia_genomic.fna,peltigera_leucophlebia_cds.fna,peltigera_leucophlebia
pseudocyphellaria_aurata,pseudocyphellaria_aurata_genomic.fna,pseudocyphellaria_aurata_cds.fna,pseudocyphellaria_aurata
ptychographa_xylographoides,ptychographa_xylographoides_genomic.fna,ptychographa_xylographoides_cds.fna,ptychographa_xylographoides
puttea_exsequens,puttea_exsequens_genomic.fna,puttea_exsequens_cds.fna,puttea_exsequens
schaereria_dolodes,schaereria_dolodes_genomic.fna,schaereria_dolodes_cds.fna,schaereria_dolodes
thelotrema_lepadinum,thelotrema_lepadinum_genomic.fna,thelotrema_lepadinum_cds.fna,thelotrema_lepadinum
toensbergia_leucococca,toensbergia_leucococca_genomic.fna,toensbergia_leucococca_cds.fna,toensbergia_leucococca
trapelia_coarctata,trapelia_coarctata_genomic.fna,trapelia_coarctata_cds.fna,trapelia_coarctata
varicellaria_rhodocarpa,varicellaria_rhodocarpa_genomic.fna,varicellaria_rhodocarpa_cds.fna,varicellaria_rhodocarpa
xylographa_bjoerkii,xylographa_bjoerkii_genomic.fna,xylographa_bjoerkii_cds.fna,xylographa_bjoerkii
xylographa_carneopallida,xylographa_carneopallida_genomic.fna,xylographa_carneopallida_cds.fna,xylographa_carneopallida
xylographa_opegraphella,xylographa_opegraphella_genomic.fna,xylographa_opegraphella_cds.fna,xylographa_opegraphella
xylographa_pallens,xylographa_pallens_genomic.fna,xylographa_pallens_cds.fna,xylographa_pallens
xylographa_soralifera,xylographa_soralifera_genomic.fna,xylographa_soralifera_cds.fna,xylographa_soralifera
xylographa_trunciseda,xylographa_trunciseda_genomic.fna,xylographa_trunciseda_cds.fna,xylographa_trunciseda
xylographa_vitiligo,xylographa_vitiligo_genomic.fna,xylographa_vitiligo_cds.fna,xylographa_vitiligo
exophiala_sp.,exophiala_sp._jf_03-3f_genomic.fna,exophiala_sp._jf_03-3f_cds.fna,exophiala_sp._jf_03-3f
exophiala_sp.,exophiala_sp._jf_03-4f_genomic.fna,exophiala_sp._jf_03-4f_cds.fna,exophiala_sp._jf_03-4f
biscogniauxia_marginata,biscogniauxia_marginata_genomic.fna,biscogniauxia_marginata_cds.fna,biscogniauxia_marginata
annulohypoxylon_moriforme,annulohypoxylon_moriforme_genomic.fna,annulohypoxylon_moriforme_cds.fna,annulohypoxylon_moriforme
xylaria_sp.,xylaria_sp._cbs_124048_genomic.fna,xylaria_sp._cbs_124048_cds.fna,xylaria_sp._cbs_124048
xylaria_sp.,xylaria_sp._fl1777_genomic.fna,xylaria_sp._fl1777_cds.fna,xylaria_sp._fl1777
hypoxylon_fuscum,hypoxylon_fuscum_genomic.fna,hypoxylon_fuscum_cds.fna,hypoxylon_fuscum
hypoxylon_sp.,hypoxylon_sp._fl1857_genomic.fna,hypoxylon_sp._fl1857_cds.fna,hypoxylon_sp._fl1857
hypoxylon_crocopeplum,hypoxylon_crocopeplum_genomic.fna,hypoxylon_crocopeplum_cds.fna,hypoxylon_crocopeplum
xylaria_sp.,xylaria_sp._fl0043_genomic.fna,xylaria_sp._fl0043_cds.fna,xylaria_sp._fl0043
xylariaceae_sp.,xylariaceae_sp._fl1019_genomic.fna,xylariaceae_sp._fl1019_cds.fna,xylariaceae_sp._fl1019
xylaria_venustula,xylaria_venustula_genomic.fna,xylaria_venustula_cds.fna,xylaria_venustula
xylariaceae_sp.,xylariaceae_sp._fl0255_genomic.fna,xylariaceae_sp._fl0255_cds.fna,xylariaceae_sp._fl0255
xylaria_sp.,xylaria_sp._fl0933_genomic.fna,xylaria_sp._fl0933_cds.fna,xylaria_sp._fl0933
xylariaceae_sp.,xylariaceae_sp._fl0016_genomic.fna,xylariaceae_sp._fl0016_cds.fna,xylariaceae_sp._fl0016
mortierella_claussenii,mortierella_claussenii_genomic.fna,mortierella_claussenii_cds.fna,mortierella_claussenii
nemania_serpens,nemania_serpens_genomic.fna,nemania_serpens_cds.fna,nemania_serpens
hypoxylon_sp.,hypoxylon_sp._fl0543_genomic.fna,hypoxylon_sp._fl0543_cds.fna,hypoxylon_sp._fl0543
nemania_abortiva,nemania_abortiva_genomic.fna,nemania_abortiva_cds.fna,nemania_abortiva
nemania_sp.,nemania_sp._nc0429_genomic.fna,nemania_sp._nc0429_cds.fna,nemania_sp._nc0429
rostrohypoxylon_terebratum,rostrohypoxylon_terebratum_genomic.fna,rostrohypoxylon_terebratum_cds.fna,rostrohypoxylon_terebratum
whalleya_microplaca,whalleya_microplaca_genomic.fna,whalleya_microplaca_cds.fna,whalleya_microplaca
xylaria_arbuscula,xylaria_arbuscula_genomic.fna,xylaria_arbuscula_cds.fna,xylaria_arbuscula
zalerion_maritima,zalerion_maritima_genomic.fna,zalerion_maritima_cds.fna,zalerion_maritima
podosphaera_aphanis,podosphaera_aphanis_genomic.fna,podosphaera_aphanis_cds.fna,podosphaera_aphanis
fusarium_sp.,fusarium_sp._fiesc_rh6_genomic.fna,fusarium_sp._fiesc_rh6_cds.fna,fusarium_sp._fiesc_rh6
fusarium_chuoi,fusarium_chuoi_genomic.fna,fusarium_chuoi_cds.fna,fusarium_chuoi
xylaria_digitata,xylaria_digitata_genomic.fna,xylaria_digitata_cds.fna,xylaria_digitata
purpureocillium_takamizusanense,purpureocillium_takamizusanense_genomic.fna,purpureocillium_takamizusanense_cds.fna,purpureocillium_takamizusanense
annulohypoxylon_nitens,annulohypoxylon_nitens_genomic.fna,annulohypoxylon_nitens_cds.fna,annulohypoxylon_nitens
annulohypoxylon_maeteangense,annulohypoxylon_maeteangense_genomic.fna,annulohypoxylon_maeteangense_cds.fna,annulohypoxylon_maeteangense
hypoxylon_argillaceum,hypoxylon_argillaceum_genomic.fna,hypoxylon_argillaceum_cds.fna,hypoxylon_argillaceum
daldinia_vernicosa,daldinia_vernicosa_genomic.fna,daldinia_vernicosa_cds.fna,daldinia_vernicosa
hypoxylon_sp.,hypoxylon_sp._fl0890_genomic.fna,hypoxylon_sp._fl0890_cds.fna,hypoxylon_sp._fl0890
xylaria_curta,xylaria_curta_genomic.fna,xylaria_curta_cds.fna,xylaria_curta
xylaria_bambusicola,xylaria_bambusicola_genomic.fna,xylaria_bambusicola_cds.fna,xylaria_bambusicola
pilatotrama_ljubarskyi,pilatotrama_ljubarskyi_genomic.fna,pilatotrama_ljubarskyi_cds.fna,pilatotrama_ljubarskyi
xylariaceae_sp.,xylariaceae_sp._fl0594_genomic.fna,xylariaceae_sp._fl0594_cds.fna,xylariaceae_sp._fl0594
xylaria_palmicola,xylaria_palmicola_genomic.fna,xylaria_palmicola_cds.fna,xylaria_palmicola
xylaria_sp.,xylaria_sp._fl1042_genomic.fna,xylaria_sp._fl1042_cds.fna,xylaria_sp._fl1042
xylaria_telfairii,xylaria_telfairii_genomic.fna,xylaria_telfairii_cds.fna,xylaria_telfairii
xylaria_acuta,xylaria_acuta_genomic.fna,xylaria_acuta_cds.fna,xylaria_acuta
trametopsis_cervina,trametopsis_cervina_genomic.fna,trametopsis_cervina_cds.fna,trametopsis_cervina
cubamyces_sp.,cubamyces_sp._brfm_1775_genomic.fna,cubamyces_sp._brfm_1775_cds.fna,cubamyces_sp._brfm_1775
amylostereum_chailletii,amylostereum_chailletii_genomic.fna,amylostereum_chailletii_cds.fna,amylostereum_chailletii
irpex_rosettiformis,irpex_rosettiformis_genomic.fna,irpex_rosettiformis_cds.fna,irpex_rosettiformis
artomyces_pyxidatus,artomyces_pyxidatus_genomic.fna,artomyces_pyxidatus_cds.fna,artomyces_pyxidatus
emericellopsis_cladophorae,emericellopsis_cladophorae_genomic.fna,emericellopsis_cladophorae_cds.fna,emericellopsis_cladophorae
diaporthe_amygdali,diaporthe_amygdali_genomic.fna,diaporthe_amygdali_cds.fna,diaporthe_amygdali
nematocida_major,nematocida_major_genomic.fna,nematocida_major_cds.fna,nematocida_major
leptodontidium_sp.,leptodontidium_sp._2_pmi_412_genomic.fna,leptodontidium_sp._2_pmi_412_cds.fna,leptodontidium_sp._2_pmi_412
atractiella_rhizophila,atractiella_rhizophila_genomic.fna,atractiella_rhizophila_cds.fna,atractiella_rhizophila
coniochaeta_sp.,coniochaeta_sp._pmi_546_genomic.fna,coniochaeta_sp._pmi_546_cds.fna,coniochaeta_sp._pmi_546
thozetella_sp.,thozetella_sp._pmi_491_genomic.fna,thozetella_sp._pmi_491_cds.fna,thozetella_sp._pmi_491
trichoderma_asperelloides,trichoderma_asperelloides_genomic.fna,trichoderma_asperelloides_cds.fna,trichoderma_asperelloides
histoplasma_mississippiense,histoplasma_mississippiense_(nom._inval.)_genomic.fna,histoplasma_mississippiense_(nom._inval.)_cds.fna,histoplasma_mississippiense_(nom._inval.)
leucogyrophana_mollusca,leucogyrophana_mollusca_genomic.fna,leucogyrophana_mollusca_cds.fna,leucogyrophana_mollusca
hygrophoropsis_aurantiaca,hygrophoropsis_aurantiaca_genomic.fna,hygrophoropsis_aurantiaca_cds.fna,hygrophoropsis_aurantiaca
trichoderma_cornu-damae,trichoderma_cornu-damae_genomic.fna,trichoderma_cornu-damae_cds.fna,trichoderma_cornu-damae
clonostachys_rhizophaga,clonostachys_rhizophaga_genomic.fna,clonostachys_rhizophaga_cds.fna,clonostachys_rhizophaga
clonostachys_byssicola,clonostachys_byssicola_genomic.fna,clonostachys_byssicola_cds.fna,clonostachys_byssicola
metarhizium_humberi,metarhizium_humberi_genomic.fna,metarhizium_humberi_cds.fna,metarhizium_humberi
termitomyces_sp.,termitomyces_sp._'cryptogamus'_genomic.fna,termitomyces_sp._'cryptogamus'_cds.fna,termitomyces_sp._'cryptogamus'
malassezia_arunalokei,malassezia_arunalokei_genomic.fna,malassezia_arunalokei_cds.fna,malassezia_arunalokei
glutinoglossum_americanum,glutinoglossum_americanum_genomic.fna,glutinoglossum_americanum_cds.fna,glutinoglossum_americanum
trichoderma_semiorbis,trichoderma_semiorbis_genomic.fna,trichoderma_semiorbis_cds.fna,trichoderma_semiorbis
amylocarpus_encephaloides,amylocarpus_encephaloides_genomic.fna,amylocarpus_encephaloides_cds.fna,amylocarpus_encephaloides
calycina_marina,calycina_marina_genomic.fna,calycina_marina_cds.fna,calycina_marina
emericellopsis_atlantica,emericellopsis_atlantica_genomic.fna,emericellopsis_atlantica_cds.fna,emericellopsis_atlantica
alternaria_panax,alternaria_panax_genomic.fna,alternaria_panax_cds.fna,alternaria_panax
ceratobasidium_sp.,ceratobasidium_sp._392_genomic.fna,ceratobasidium_sp._392_cds.fna,ceratobasidium_sp._392
ceratobasidium_sp.,ceratobasidium_sp._370_genomic.fna,ceratobasidium_sp._370_cds.fna,ceratobasidium_sp._370
ceratobasidium_sp.,ceratobasidium_sp._uamh_11750_genomic.fna,ceratobasidium_sp._uamh_11750_cds.fna,ceratobasidium_sp._uamh_11750
tulasnella_sp.,tulasnella_sp._427_genomic.fna,tulasnella_sp._427_cds.fna,tulasnella_sp._427
tulasnella_sp.,tulasnella_sp._408_genomic.fna,tulasnella_sp._408_cds.fna,tulasnella_sp._408
serendipita_sp.,serendipita_sp._399_genomic.fna,serendipita_sp._399_cds.fna,serendipita_sp._399
ceratobasidium_sp.,ceratobasidium_sp._423_genomic.fna,ceratobasidium_sp._423_cds.fna,ceratobasidium_sp._423
ceratobasidium_sp.,ceratobasidium_sp._395_genomic.fna,ceratobasidium_sp._395_cds.fna,ceratobasidium_sp._395
ceratobasidium_sp.,ceratobasidium_sp._394_genomic.fna,ceratobasidium_sp._394_cds.fna,ceratobasidium_sp._394
tulasnella_sp.,tulasnella_sp._417_genomic.fna,tulasnella_sp._417_cds.fna,tulasnella_sp._417
ceratobasidium_sp.,ceratobasidium_sp._428_genomic.fna,ceratobasidium_sp._428_cds.fna,ceratobasidium_sp._428
tulasnella_sp.,tulasnella_sp._uamh_9824_genomic.fna,tulasnella_sp._uamh_9824_cds.fna,tulasnella_sp._uamh_9824
serendipita_sp.,serendipita_sp._407_genomic.fna,serendipita_sp._407_cds.fna,serendipita_sp._407
tulasnella_sp.,tulasnella_sp._jgi-2019a_genomic.fna,tulasnella_sp._jgi-2019a_cds.fna,tulasnella_sp._jgi-2019a
tulasnella_sp.,tulasnella_sp._419_genomic.fna,tulasnella_sp._419_cds.fna,tulasnella_sp._419
tulasnella_sp.,tulasnella_sp._425_genomic.fna,tulasnella_sp._425_cds.fna,tulasnella_sp._425
tulasnella_sp.,tulasnella_sp._424_genomic.fna,tulasnella_sp._424_cds.fna,tulasnella_sp._424
tulasnella_sp.,tulasnella_sp._418_genomic.fna,tulasnella_sp._418_cds.fna,tulasnella_sp._418
tulasnella_sp.,tulasnella_sp._331_genomic.fna,tulasnella_sp._331_cds.fna,tulasnella_sp._331
tulasnella_sp.,tulasnella_sp._332_genomic.fna,tulasnella_sp._332_cds.fna,tulasnella_sp._332
tulasnella_sp.,tulasnella_sp._403_genomic.fna,tulasnella_sp._403_cds.fna,tulasnella_sp._403
tulasnella_sp.,tulasnella_sp._330_genomic.fna,tulasnella_sp._330_cds.fna,tulasnella_sp._330
serendipita_sp.,serendipita_sp._405_genomic.fna,serendipita_sp._405_cds.fna,serendipita_sp._405
serendipita_sp.,serendipita_sp._401_genomic.fna,serendipita_sp._401_cds.fna,serendipita_sp._401
serendipita_sp.,serendipita_sp._411_genomic.fna,serendipita_sp._411_cds.fna,serendipita_sp._411
serendipita_sp.,serendipita_sp._400_genomic.fna,serendipita_sp._400_cds.fna,serendipita_sp._400
serendipita_sp.,serendipita_sp._398_genomic.fna,serendipita_sp._398_cds.fna,serendipita_sp._398
serendipita_sp.,serendipita_sp._397_genomic.fna,serendipita_sp._397_cds.fna,serendipita_sp._397
ceratobasidium_sp.,ceratobasidium_sp._414_genomic.fna,ceratobasidium_sp._414_cds.fna,ceratobasidium_sp._414
serendipita_sp.,serendipita_sp._396_genomic.fna,serendipita_sp._396_cds.fna,serendipita_sp._396
trichoderma_simmonsii,trichoderma_simmonsii_genomic.fna,trichoderma_simmonsii_cds.fna,trichoderma_simmonsii
hymenoscyphus_albidus,hymenoscyphus_albidus_genomic.fna,hymenoscyphus_albidus_cds.fna,hymenoscyphus_albidus
candida_africana,candida_africana_genomic.fna,candida_africana_cds.fna,candida_africana
ogataea_haglerorum,ogataea_haglerorum_genomic.fna,ogataea_haglerorum_cds.fna,ogataea_haglerorum
staphylotrichum_longicolle,staphylotrichum_longicolle_genomic.fna,staphylotrichum_longicolle_cds.fna,staphylotrichum_longicolle
marasmius_oreades,marasmius_oreades_genomic.fna,marasmius_oreades_cds.fna,marasmius_oreades
physcia_stellaris,physcia_stellaris_genomic.fna,physcia_stellaris_cds.fna,physcia_stellaris
termitomyces_sp.,termitomyces_sp._t159_od127_genomic.fna,termitomyces_sp._t159_od127_cds.fna,termitomyces_sp._t159_od127
termitomyces_sp.,termitomyces_sp._t32_za158_genomic.fna,termitomyces_sp._t32_za158_cds.fna,termitomyces_sp._t32_za158
tricholoma_furcatifolium,tricholoma_furcatifolium_genomic.fna,tricholoma_furcatifolium_cds.fna,tricholoma_furcatifolium
arthromyces_matolae,arthromyces_matolae_genomic.fna,arthromyces_matolae_cds.fna,arthromyces_matolae
tephrocybe_sp.,tephrocybe_sp._nhm501043_genomic.fna,tephrocybe_sp._nhm501043_cds.fna,tephrocybe_sp._nhm501043
daldinia_caldariorum,daldinia_caldariorum_genomic.fna,daldinia_caldariorum_cds.fna,daldinia_caldariorum
emergomyces_africanus,emergomyces_africanus_genomic.fna,emergomyces_africanus_cds.fna,emergomyces_africanus
penicillium_ucsense,penicillium_ucsense_genomic.fna,penicillium_ucsense_cds.fna,penicillium_ucsense
aspergillus_pseudoviridinutans,aspergillus_pseudoviridinutans_genomic.fna,aspergillus_pseudoviridinutans_cds.fna,aspergillus_pseudoviridinutans
sphagnurus_paluster,sphagnurus_paluster_genomic.fna,sphagnurus_paluster_cds.fna,sphagnurus_paluster
melanogaster_broomeanus,melanogaster_broomeanus_genomic.fna,melanogaster_broomeanus_cds.fna,melanogaster_broomeanus
pneumocystis_sp.,pneumocystis_sp._'macacae'_genomic.fna,pneumocystis_sp._'macacae'_cds.fna,pneumocystis_sp._'macacae'
termitomyces_sp.,termitomyces_sp._mn162_genomic.fna,termitomyces_sp._mn162_cds.fna,termitomyces_sp._mn162
tremellales_sp.,tremellales_sp._tagirdzhanova-0007_genomic.fna,tremellales_sp._tagirdzhanova-0007_cds.fna,tremellales_sp._tagirdzhanova-0007
psilocybe_cubensis,psilocybe_cubensis_genomic.fna,psilocybe_cubensis_cds.fna,psilocybe_cubensis
monilinia_vaccinii-corymbosi,monilinia_vaccinii-corymbosi_genomic.fna,monilinia_vaccinii-corymbosi_cds.fna,monilinia_vaccinii-corymbosi
pneumocystis_oryctolagi,pneumocystis_oryctolagi_genomic.fna,pneumocystis_oryctolagi_cds.fna,pneumocystis_oryctolagi
pneumocystis_canis,pneumocystis_canis_genomic.fna,pneumocystis_canis_cds.fna,pneumocystis_canis
pneumocystis_wakefieldiae,pneumocystis_wakefieldiae_genomic.fna,pneumocystis_wakefieldiae_cds.fna,pneumocystis_wakefieldiae
kazachstania_barnettii,kazachstania_barnettii_genomic.fna,kazachstania_barnettii_cds.fna,kazachstania_barnettii
ceratobasidium_sp.,ceratobasidium_sp._ag-ba_genomic.fna,ceratobasidium_sp._ag-ba_cds.fna,ceratobasidium_sp._ag-ba
aspergillus_puulaauensis,aspergillus_puulaauensis_genomic.fna,aspergillus_puulaauensis_cds.fna,aspergillus_puulaauensis
lunasporangiospora_selenospora,lunasporangiospora_selenospora_genomic.fna,lunasporangiospora_selenospora_cds.fna,lunasporangiospora_selenospora
suillus_weaverae,suillus_weaverae_genomic.fna,suillus_weaverae_cds.fna,suillus_weaverae
mucor_saturninus,mucor_saturninus_genomic.fna,mucor_saturninus_cds.fna,mucor_saturninus
mucor_plumbeus,mucor_plumbeus_genomic.fna,mucor_plumbeus_cds.fna,mucor_plumbeus
suillus_decipiens,suillus_decipiens_genomic.fna,suillus_decipiens_cds.fna,suillus_decipiens
suillus_hirtellus,suillus_hirtellus_genomic.fna,suillus_hirtellus_cds.fna,suillus_hirtellus
suillus_americanus,suillus_americanus_genomic.fna,suillus_americanus_cds.fna,suillus_americanus
umbelopsis_vinacea,umbelopsis_vinacea_genomic.fna,umbelopsis_vinacea_cds.fna,umbelopsis_vinacea
geosiphon_pyriformis,geosiphon_pyriformis_genomic.fna,geosiphon_pyriformis_cds.fna,geosiphon_pyriformis
astraeus_odoratus,astraeus_odoratus_genomic.fna,astraeus_odoratus_cds.fna,astraeus_odoratus
fusarium_graminum,fusarium_graminum_genomic.fna,fusarium_graminum_cds.fna,fusarium_graminum
dictyocoela_muelleri,dictyocoela_muelleri_genomic.fna,dictyocoela_muelleri_cds.fna,dictyocoela_muelleri
dictyocoela_roeselum,dictyocoela_roeselum_genomic.fna,dictyocoela_roeselum_cds.fna,dictyocoela_roeselum
phialophora_macrospora,phialophora_macrospora_genomic.fna,phialophora_macrospora_cds.fna,phialophora_macrospora
linnemannia_exigua,linnemannia_exigua_genomic.fna,linnemannia_exigua_cds.fna,linnemannia_exigua
mortierella_polycephala,mortierella_polycephala_genomic.fna,mortierella_polycephala_cds.fna,mortierella_polycephala
mortierella_sp.,mortierella_sp._gba43_genomic.fna,mortierella_sp._gba43_cds.fna,mortierella_sp._gba43
mortierella_sp.,mortierella_sp._ad032_genomic.fna,mortierella_sp._ad032_cds.fna,mortierella_sp._ad032
mortierella_sp.,mortierella_sp._nvp41_genomic.fna,mortierella_sp._nvp41_cds.fna,mortierella_sp._nvp41
actinomortierella_wolfii,actinomortierella_wolfii_genomic.fna,actinomortierella_wolfii_cds.fna,actinomortierella_wolfii
mortierella_sp.,mortierella_sp._gba30_genomic.fna,mortierella_sp._gba30_cds.fna,mortierella_sp._gba30
linnemannia_gamsii,linnemannia_gamsii_genomic.fna,linnemannia_gamsii_cds.fna,linnemannia_gamsii
